ID,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Data Offset,Reserved,Flags,Window Size,Checksum,Urgent Pointer,next_packages,Session,Label
320,40708,3306,3026988652,1008016465,8,0,16,13032,23769,0,[24],117,mysql
321,48377,3306,3645213601,1627080520,8,0,24,7240,46781,0,[16],118,mysql
322,3306,48377,1627080520,3645213664,8,0,16,7240,55103,0,[24],118,mysql
323,3306,31613,1148271578,3165419128,8,0,24,11584,26974,0,[16],119,mysql
324,31613,3306,3165419128,1148271962,8,0,16,13032,30571,0,[24],119,mysql
325,37519,3306,3138664754,3275273124,8,0,24,13032,18424,0,[16],120,mysql
326,3306,37519,3275273124,3138664759,8,0,16,13032,40482,0,[24],120,mysql
327,28193,3306,1478977659,3750822715,8,0,24,7240,63489,0,[16],121,mysql
328,3306,28193,3750822715,1478977722,8,0,16,7240,30543,0,[24],121,mysql
329,16468,3306,3082566451,1064129146,8,0,24,13032,43579,0,[16],122,mysql
330,3306,16468,1064129146,3082566456,8,0,16,13032,38986,0,[24],122,mysql
331,3306,62566,1179621362,3193357218,8,0,24,11584,39838,0,[16],123,mysql
332,62566,3306,3193357218,1179621922,8,0,16,13032,32983,0,[24],123,mysql
333,3306,16431,3444335843,1166785336,8,0,24,10136,65306,0,[16],124,mysql
334,16431,3306,1166785336,3444335854,8,0,16,11584,61087,0,[24],124,mysql
335,3306,14515,3693451613,1415852918,8,0,24,7240,22997,0,[16],125,mysql
336,14515,3306,1415852918,3693451624,8,0,16,8688,34308,0,[24],125,mysql
337,32771,3306,1373928091,1503447075,8,0,24,8688,29298,0,[16],126,mysql
338,3306,32771,1503447075,1373928128,8,0,16,8688,51708,0,[24],126,mysql
339,3306,27475,1542545270,3563283968,8,0,24,7240,18964,0,[16],127,mysql
340,27475,3306,3563283968,1542545281,8,0,16,8688,24462,0,[24],127,mysql
341,3306,27983,1546338904,1420421149,8,0,24,7240,28845,0,[16],128,mysql
342,27983,3306,1420421149,1546338915,8,0,16,8688,10652,0,[24],128,mysql
343,3306,42389,1153752948,1022596336,8,0,24,11584,43986,0,[16],129,mysql
344,42389,3306,1022596336,1153753332,8,0,16,13032,61390,0,[24],129,mysql
345,3306,51623,3334329833,1053552752,8,0,24,11584,27596,0,[16],130,mysql
346,51623,3306,1053552752,3334330217,8,0,16,13032,47384,0,[24],130,mysql
347,3306,34160,1321260131,1192604710,8,0,24,10136,19883,0,[16],131,mysql
348,34160,3306,1192604710,1321260142,8,0,16,11584,25183,0,[24],131,mysql
349,3306,22208,1176572370,3194442217,8,0,24,11584,18168,0,[16],132,mysql
350,22208,3306,3194442217,1176572754,8,0,16,13032,45757,0,[24],132,mysql
351,27834,3306,3273844580,1255728952,8,0,24,11584,20310,0,[16],133,mysql
352,3306,27834,1255728952,3273844636,8,0,16,11584,58180,0,[24],133,mysql
353,3306,55292,1159920377,1028548347,8,0,24,11584,47880,0,[16],134,mysql
354,55292,3306,1028548347,1159920761,8,0,16,13032,53313,0,[24],134,mysql
355,3306,52099,1407109315,3419730576,8,0,24,8688,63471,0,[16],135,mysql
356,52099,3306,3419730576,1407109411,8,0,16,10136,50480,0,[24],135,mysql
357,3306,44835,3563411179,3428228554,8,0,24,8688,726,0,[16],136,mysql
358,44835,3306,3428228554,3563411275,8,0,16,10136,29863,0,[24],136,mysql
359,3306,54708,3291218402,3161810003,8,0,24,11584,55871,0,[16],137,mysql
360,54708,3306,3161810003,3291218962,8,0,16,13032,35065,0,[24],137,mysql
361,38561,3306,1078011346,1209215530,8,0,24,11584,62566,0,[16],138,mysql
362,3306,38561,1209215530,1078011402,8,0,16,11584,17027,0,[24],138,mysql
363,52857,3306,3130031547,3267312508,8,0,24,13032,28247,0,[16],139,mysql
364,3306,52857,3267312508,3130031552,8,0,16,13032,56723,0,[24],139,mysql
365,40737,3306,902344232,3176447525,8,0,17,13032,17783,0,"[16, 17]",140,mysql
366,3306,40737,3176447525,902344233,8,0,17,13032,37217,0,"[16, 17]",140,mysql
367,40737,3306,902344233,3176447526,8,0,16,13032,36490,0,[24],140,mysql
368,13184,3306,1207119511,1340828532,8,0,24,10136,62343,0,[16],141,mysql
369,3306,13184,1340828532,1207119525,8,0,16,10136,31111,0,[24],141,mysql
370,35597,3306,3398185384,3528000146,8,0,24,10136,10361,0,[16],142,mysql
371,3306,35597,3528000146,3398185398,8,0,16,10136,2914,0,[24],142,mysql
372,22550,3306,893834016,1031055469,8,0,17,13032,56324,0,"[16, 17]",143,mysql
373,3306,22550,1031055469,893834017,8,0,17,13032,3225,0,"[16, 17]",143,mysql
374,22550,3306,893834017,1031055470,8,0,16,13032,2537,0,[24],143,mysql
375,3306,2512,1187702412,3207890107,8,0,24,11584,4477,0,[16],144,mysql
376,2512,3306,3207890107,1187702796,8,0,16,13032,27796,0,[24],144,mysql
377,3306,31857,1293347242,1161164655,8,0,24,10136,42350,0,[16],145,mysql
378,31857,3306,1161164655,1293347253,8,0,16,11584,43101,0,[24],145,mysql
379,1991,3306,1229357705,1359715841,8,0,24,10136,28554,0,[16],146,mysql
380,3306,1991,1359715841,1229357719,8,0,16,10136,29521,0,[24],146,mysql
381,5958,3306,3654685103,3780615662,8,0,24,7240,8585,0,[16],147,mysql
382,3306,5958,3780615662,3654685166,8,0,16,7240,43565,0,[24],147,mysql
383,1855,3306,3495363073,3624643977,8,0,24,8688,45476,0,[16],148,mysql
384,3306,1855,3624643977,3495363110,8,0,16,8688,64401,0,[24],148,mysql
385,3306,33802,1294809450,1162588801,8,0,24,10136,54465,0,[16],149,mysql
386,33802,3306,1162588801,1294809461,8,0,16,11584,55251,0,[24],149,mysql
387,50976,3306,1231386089,3503893381,8,0,24,10136,36868,0,[16],150,mysql
388,3306,50976,3503893381,1231386103,8,0,16,10136,29382,0,[24],150,mysql
389,3306,58327,3458655269,1177348735,8,0,24,10136,54515,0,[16],151,mysql
390,58327,3306,1177348735,3458655280,8,0,16,11584,52503,0,[24],151,mysql
391,12601,3306,3092163631,3228955727,8,0,24,13032,52061,0,[16],152,mysql
392,3306,12601,3228955727,3092163636,8,0,16,13032,25523,0,[24],152,mysql
393,3306,19081,3461147428,3330983292,8,0,24,10136,8239,0,[16],153,mysql
394,19081,3306,3330983292,3461147439,8,0,16,11584,27151,0,[24],153,mysql
395,58349,3306,3354258063,3485161683,8,0,24,10136,57262,0,[16],154,mysql
396,3306,58349,3485161683,3354258077,8,0,16,10136,39341,0,[24],154,mysql
397,3306,1066,1317356030,3334260557,8,0,24,10136,18204,0,[16],155,mysql
398,1066,3306,3334260557,1317356041,8,0,16,11584,58852,0,[24],155,mysql
399,3306,42039,1199722744,1072763770,8,0,24,11584,23542,0,[16],156,mysql
400,42039,3306,1072763770,1199723128,8,0,16,13032,56527,0,[24],156,mysql
401,42062,3306,959222636,3240505695,8,0,24,13032,29192,0,[16],157,mysql
402,3306,42062,3240505695,959222641,8,0,16,13032,13236,0,[24],157,mysql
403,3306,19244,1161934228,1030768156,8,0,24,11584,46057,0,[16],158,mysql
404,19244,3306,1030768156,1161934788,8,0,16,13032,13095,0,[24],158,mysql
405,3040,3306,3729262120,0,9,0,2,5792,6481,0,[18],159,mysql
406,3306,3040,1708862089,3729262121,9,0,18,5792,4456,0,[16],159,mysql
407,3040,3306,3729262121,1708862090,8,0,16,5792,10153,0,[24],159,mysql
408,3306,3040,1708862090,3729262121,8,0,24,5792,5428,0,[16],159,mysql
409,3040,3306,3729262121,1708862158,8,0,16,7240,6596,0,[24],159,mysql
410,3306,51066,3689565106,1410823776,8,0,24,7240,9361,0,[16],160,mysql
411,51066,3306,1410823776,3689565117,8,0,16,8688,19415,0,[24],160,mysql
412,14659,3306,3367384063,3494935354,8,0,24,10136,27293,0,[16],161,mysql
413,3306,14659,3494935354,3367384077,8,0,16,10136,16401,0,[24],161,mysql
414,3306,51829,3687832355,3553620211,8,0,24,7240,20512,0,[16],162,mysql
415,51829,3306,3553620211,3687832366,8,0,16,8688,15456,0,[24],162,mysql
416,3306,49647,1311484395,3333687568,8,0,24,10136,39903,0,[16],163,mysql
417,49647,3306,3333687568,1311484406,8,0,16,11584,65024,0,[24],163,mysql
418,3306,24105,1453215099,1323850059,8,0,24,8688,29862,0,[16],164,mysql
419,24105,3306,1323850059,1453215195,8,0,16,10136,37352,0,[24],164,mysql
420,39052,3306,3077545842,3200977115,8,0,17,13032,14048,0,"[16, 17]",165,mysql
421,3306,39052,3200977115,3077545843,8,0,17,13032,32957,0,"[16, 17]",165,mysql
422,39052,3306,3077545843,3200977116,8,0,16,13032,32283,0,[24],165,mysql
423,50909,3306,1546319248,0,9,0,2,5792,26372,0,[18],166,mysql
424,3306,50909,3823192130,1546319249,9,0,18,5792,61272,0,[16],166,mysql
425,50909,3306,1546319249,3823192131,8,0,16,5792,1522,0,[24],166,mysql
426,3306,50909,3823192131,1546319249,8,0,24,5792,62402,0,[16],166,mysql
427,50909,3306,1546319249,3823192199,8,0,16,7240,63927,0,[24],166,mysql
428,48988,3306,3096481411,3232235899,8,0,24,13032,11309,0,[16],167,mysql
429,3306,48988,3232235899,3096481416,8,0,16,13032,6242,0,[24],167,mysql
430,3306,46162,3420189072,1146487577,8,0,24,10136,57994,0,[16],168,mysql
431,46162,3306,1146487577,3420189083,8,0,16,11584,11647,0,[24],168,mysql
432,21297,3306,3272953290,1260405812,8,0,24,11584,7605,0,[16],169,mysql
433,3306,21297,1260405812,3272953346,8,0,16,11584,53000,0,[24],169,mysql
434,3306,8309,1450035660,1319508776,8,0,24,8688,31092,0,[16],170,mysql
435,8309,3306,1319508776,1450035756,8,0,16,10136,29437,0,[24],170,mysql
436,3306,17112,1438993250,1309588908,8,0,24,8688,25375,0,[16],171,mysql
437,17112,3306,1309588908,1438993346,8,0,16,10136,60141,0,[24],171,mysql
438,3306,10398,1455056441,3475317587,8,0,24,8688,2277,0,[16],172,mysql
439,10398,3306,3475317587,1455056537,8,0,16,10136,13174,0,[24],172,mysql
440,33258,3306,3609000991,3738985110,8,0,24,7240,34036,0,[16],173,mysql
441,3306,33258,3738985110,3609001054,8,0,16,7240,47124,0,[24],173,mysql
442,3306,49275,1547769984,1416595285,8,0,24,7240,16441,0,[16],174,mysql
443,49275,3306,1416595285,1547769995,8,0,16,8688,20121,0,[24],174,mysql
444,63456,3306,3357787735,1341991780,8,0,24,10136,34118,0,[16],175,mysql
445,3306,63456,1341991780,3357787749,8,0,16,10136,4052,0,[24],175,mysql
446,18622,3306,912409560,3191070110,8,0,17,13032,44535,0,"[16, 17]",176,mysql
447,3306,18622,3191070110,912409561,8,0,17,13032,57437,0,"[16, 17]",176,mysql
448,18622,3306,912409561,3191070111,8,0,16,13032,56568,0,[24],176,mysql
449,6744,3306,972428622,1102704990,8,0,24,13032,62092,0,[16],177,mysql
450,3306,6744,1102704990,972428627,8,0,16,13032,7900,0,[24],177,mysql
451,3306,32047,3451507054,3325130744,8,0,24,10136,769,0,[16],178,mysql
452,32047,3306,3325130744,3451507065,8,0,16,11584,16279,0,[24],178,mysql
453,16072,3306,3495016775,1482361835,8,0,24,8688,25106,0,[16],179,mysql
454,3306,16072,1482361835,3495016812,8,0,16,8688,16432,0,[24],179,mysql
455,47026,3306,3100575408,1089006514,8,0,24,13032,42227,0,[16],180,mysql
456,3306,47026,1089006514,3100575413,8,0,16,13032,32782,0,[24],180,mysql
457,40392,3306,916565156,1047398133,8,0,17,13032,34545,0,"[16, 17]",181,mysql
458,3306,40392,1047398133,916565157,8,0,17,13032,21785,0,"[16, 17]",181,mysql
459,40392,3306,916565157,1047398134,8,0,16,13032,21125,0,[24],181,mysql
460,50027,3306,3053324918,1034110876,8,0,17,13032,38701,0,"[16, 17]",182,mysql
461,3306,50027,1034110876,3053324919,8,0,17,13032,56305,0,"[16, 17]",182,mysql
462,50027,3306,3053324919,1034110877,8,0,16,13032,55775,0,[24],182,mysql
463,7007,3306,1373345250,1503031884,8,0,24,8688,42769,0,[16],183,mysql
464,3306,7007,1503031884,1373345287,8,0,16,8688,331,0,[24],183,mysql
465,14410,3306,1107243836,3386531898,8,0,24,11584,21799,0,[16],184,mysql
466,3306,14410,3386531898,1107243892,8,0,16,11584,55812,0,[24],184,mysql
467,3306,63681,3315935406,1034108973,8,0,24,11584,61012,0,[16],185,mysql
468,63681,3306,1034108973,3315935790,8,0,16,13032,27544,0,[24],185,mysql
469,3306,20517,1309354136,3327609593,8,0,24,10136,3040,0,[16],186,mysql
470,20517,3306,3327609593,1309354147,8,0,16,11584,8812,0,[24],186,mysql
471,21228,3306,3254832656,1238307465,8,0,24,11584,64478,0,[16],187,mysql
472,3306,21228,1238307465,3254832712,8,0,16,11584,30791,0,[24],187,mysql
473,1386,3306,3625385884,1607319082,8,0,24,7240,55879,0,[16],188,mysql
474,3306,1386,1607319082,3625385947,8,0,16,7240,22216,0,[24],188,mysql
475,3306,10313,1289139530,1159373600,8,0,24,10136,25054,0,[16],189,mysql
476,10313,3306,1159373600,1289139541,8,0,16,11584,13699,0,[24],189,mysql
477,3306,45060,3729356792,3602814693,8,0,24,7240,21896,0,[16],190,mysql
478,45060,3306,3602814693,3729356803,8,0,16,8688,37842,0,[24],190,mysql
479,51410,3306,1543008030,0,9,0,2,5792,54045,0,[18],191,mysql
480,3306,51410,3820516115,1543008031,9,0,18,5792,48172,0,[16],191,mysql
481,51410,3306,1543008031,3820516116,8,0,16,5792,53951,0,[24],191,mysql
482,3306,51410,3820516116,1543008031,8,0,24,5792,49634,0,[16],191,mysql
483,51410,3306,1543008031,3820516184,8,0,16,7240,51574,0,[24],191,mysql
484,16048,3306,1527527625,0,9,0,2,5792,19774,0,[18],192,mysql
485,3306,16048,3805033419,1527527626,9,0,18,5792,49776,0,[16],192,mysql
486,16048,3306,1527527626,3805033420,8,0,16,5792,55114,0,[24],192,mysql
487,3306,16048,3805033420,1527527626,8,0,24,5792,50028,0,[16],192,mysql
488,16048,3306,1527527626,3805033488,8,0,16,7240,51432,0,[24],192,mysql
489,64006,3306,987971924,1119884503,8,0,24,13032,37628,0,[16],193,mysql
490,3306,64006,1119884503,987971929,8,0,16,13032,59147,0,[24],193,mysql
491,3306,36144,3702142890,3569499058,8,0,24,7240,4520,0,[16],194,mysql
492,36144,3306,3569499058,3702142901,8,0,16,8688,10087,0,[24],194,mysql
493,51972,3306,987623945,3266021218,8,0,24,13032,41393,0,[16],195,mysql
494,3306,51972,3266021218,987623950,8,0,16,13032,62475,0,[24],195,mysql
495,63273,3306,1103349239,1230346294,8,0,24,11584,20204,0,[16],196,mysql
496,3306,63273,1230346294,1103349295,8,0,16,11584,59091,0,[24],196,mysql
497,3306,33262,3444710924,3315793149,8,0,24,10136,4582,0,[16],197,mysql
498,33262,3306,3315793149,3444710935,8,0,16,11584,36422,0,[24],197,mysql
499,3306,36517,3719313017,1437482325,8,0,24,7240,64368,0,[16],198,mysql
500,36517,3306,1437482325,3719313028,8,0,16,8688,40260,0,[24],198,mysql
501,25549,3306,3233308342,3356146767,8,0,24,11584,64535,0,[16],199,mysql
502,3306,25549,3356146767,3233308398,8,0,16,11584,53805,0,[24],199,mysql
503,18461,3306,1205977803,1337415934,8,0,24,10136,33459,0,[16],200,mysql
504,3306,18461,1337415934,1205977817,8,0,16,10136,11359,0,[24],200,mysql
505,443,34663,4136448956,4089592533,8,0,24,23168,53649,0,[16],201,outlook
506,34663,443,4089592533,4136450361,8,0,16,65535,33527,0,[17],201,outlook
507,443,17914,3810448463,5227904,8,0,24,23168,17791,0,[16],202,outlook
508,17914,443,5227904,3810449868,8,0,16,65535,21579,0,[17],202,outlook
509,443,42884,1951608159,4247034625,8,0,24,23168,11404,0,[16],203,outlook
510,42884,443,4247034625,1951609564,8,0,16,65535,52205,0,[17],203,outlook
511,443,59688,530375300,4119647390,8,0,24,23168,58208,0,[16],204,outlook
512,59688,443,4119647390,530376705,8,0,16,65535,34114,0,[17],204,outlook
513,443,34898,174558989,1513795998,8,0,24,21720,40306,0,[16],205,outlook
514,34898,443,1513795998,174560394,8,0,16,43440,31433,0,[17],205,outlook
515,443,13410,4223256317,1903703000,8,0,24,23168,57215,0,[16],206,outlook
516,13410,443,1903703000,4223257722,8,0,16,65535,57529,0,[17],206,outlook
517,443,56050,2284301177,203875949,8,0,24,23168,51865,0,[16],207,outlook
518,56050,443,203875949,2284302582,8,0,16,65535,7464,0,[17],207,outlook
519,443,43880,1151392387,2352158439,8,0,24,23168,14720,0,[16],208,outlook
520,43880,443,2352158439,1151393792,8,0,16,65535,32105,0,[17],208,outlook
521,443,23355,4053911345,1934777010,8,0,24,23168,16647,0,[16],209,outlook
522,23355,443,1934777010,4053912750,8,0,16,65535,47403,0,[17],209,outlook
523,443,10235,1367789089,4145031030,8,0,24,23168,24836,0,[16],210,outlook
524,10235,443,4145031030,1367790494,8,0,16,65535,2463,0,[17],210,outlook
525,443,25139,3760397389,4128596396,8,0,24,23168,43247,0,[16],211,outlook
526,25139,443,4128596396,3760398794,8,0,16,65535,43865,0,[17],211,outlook
527,443,17848,3490416742,4191962394,8,0,24,23168,55137,0,[16],212,outlook
528,17848,443,4191962394,3490418147,8,0,16,65535,20124,0,[17],212,outlook
529,443,24671,658028910,1820909540,8,0,24,23168,31938,0,[16],213,outlook
530,24671,443,1820909540,658030315,8,0,16,65535,16176,0,[17],213,outlook
531,443,45483,217066678,2216500516,8,0,24,23168,1232,0,[16],214,outlook
532,45483,443,2216500516,217068083,8,0,16,65535,2917,0,[17],214,outlook
533,443,37251,1635657475,4016389374,8,0,24,23168,42506,0,[16],215,outlook
534,37251,443,4016389374,1635658880,8,0,16,65535,58636,0,[17],215,outlook
535,443,59989,4258929111,4282308055,8,0,24,23168,25506,0,[16],216,outlook
536,59989,443,4282308055,4258930516,8,0,16,65535,2788,0,[17],216,outlook
537,443,31637,1430355855,2289040144,8,0,24,23168,49525,0,[16],217,outlook
538,31637,443,2289040144,1430357260,8,0,16,65535,33584,0,[17],217,outlook
539,443,20143,3103929355,4266970671,8,0,24,23168,18852,0,[16],218,outlook
540,20143,443,4266970671,3103930760,8,0,16,65535,27516,0,[17],218,outlook
541,443,62184,1167739970,1966595704,8,0,24,23168,61807,0,[16],219,outlook
542,62184,443,1966595704,1167741375,8,0,16,65535,57830,0,[17],219,outlook
543,443,61040,3224159906,60187136,8,0,24,23168,30739,0,[16],220,outlook
544,61040,443,60187136,3224161311,8,0,16,65535,49166,0,[17],220,outlook
545,443,18662,3223841260,2322155623,8,0,24,23168,58133,0,[16],221,outlook
546,18662,443,2322155623,3223842665,8,0,16,65535,18117,0,[17],221,outlook
547,443,63954,3910977853,4048209,8,0,24,23168,23953,0,[16],222,outlook
548,63954,443,4048209,3910979258,8,0,16,65535,21039,0,[17],222,outlook
549,443,61845,3931618151,1807637783,8,0,24,23168,27361,0,[16],223,outlook
550,61845,443,1807637783,3931619556,8,0,16,65535,34152,0,[17],223,outlook
551,443,31794,160058052,4125293473,8,0,24,23168,63849,0,[16],224,outlook
552,31794,443,4125293473,160059457,8,0,16,65535,35466,0,[17],224,outlook
553,443,62739,2184491789,2244757647,8,0,24,23168,40959,0,[16],225,outlook
554,62739,443,2244757647,2184493194,8,0,16,65535,252,0,[17],225,outlook
555,443,47142,458270808,4076995462,8,0,24,23168,58727,0,[16],226,outlook
556,47142,443,4076995462,458272213,8,0,16,65535,7077,0,[17],226,outlook
557,443,28397,3944072424,4042485360,8,0,24,23168,60702,0,[16],227,outlook
558,28397,443,4042485360,3944073829,8,0,16,65535,31623,0,[17],227,outlook
559,443,10296,1948586986,2177017783,8,0,24,23168,39571,0,[16],228,outlook
560,10296,443,2177017783,1948588391,8,0,16,65535,19612,0,[17],228,outlook
561,443,15314,1656664701,147733327,8,0,24,23168,8679,0,[16],229,outlook
562,15314,443,147733327,1656666106,8,0,16,65535,28105,0,[17],229,outlook
563,443,9870,4263338637,1841669643,8,0,24,23168,55928,0,[16],230,outlook
564,9870,443,1841669643,4263340042,8,0,16,65535,56176,0,[17],230,outlook
565,443,41550,3887093929,1818439119,8,0,24,23168,60137,0,[16],231,outlook
566,41550,443,1818439119,3887095334,8,0,16,65535,16777,0,[17],231,outlook
567,443,18360,3928170323,4176889658,8,0,24,23168,51845,0,[16],232,outlook
568,18360,443,4176889658,3928171728,8,0,16,65535,11550,0,[17],232,outlook
569,443,23552,3549518780,224910213,8,0,24,23168,14165,0,[16],233,outlook
570,23552,443,224910213,3549520185,8,0,16,65535,10725,0,[17],233,outlook
571,443,57238,1079788337,1817899795,8,0,24,23168,20915,0,[16],234,outlook
572,57238,443,1817899795,1079789742,8,0,16,65535,4247,0,[17],234,outlook
573,443,27221,3173922947,1968204244,8,0,24,23168,57373,0,[16],235,outlook
574,27221,443,1968204244,3173924352,8,0,16,65535,62422,0,[17],235,outlook
575,443,49132,1666631814,1926861673,8,0,24,23168,55848,0,[16],236,outlook
576,49132,443,1926861673,1666633219,8,0,16,65535,2200,0,[17],236,outlook
577,443,3210,1318473519,45124616,8,0,24,23168,22809,0,[16],237,outlook
578,3210,443,45124616,1318474924,8,0,16,65535,28502,0,[17],237,outlook
579,443,15917,4098299757,2132983220,8,0,24,23168,56456,0,[16],238,outlook
580,15917,443,2132983220,4098301162,8,0,16,65535,43135,0,[17],238,outlook
581,443,29263,4069559109,229339601,8,0,24,23168,61829,0,[16],239,outlook
582,29263,443,229339601,4069560514,8,0,16,65535,4542,0,[17],239,outlook
583,443,37975,1999392192,4233111507,8,0,24,23168,29192,0,[16],240,outlook
584,37975,443,4233111507,1999393597,8,0,16,65535,57545,0,[17],240,outlook
585,443,9355,2104485115,1957110790,8,0,24,23168,36228,0,[16],241,outlook
586,9355,443,1957110790,2104486520,8,0,16,65535,4654,0,[17],241,outlook
587,443,23114,3427272007,67983821,8,0,24,23168,50647,0,[16],242,outlook
588,23114,443,67983821,3427273412,8,0,16,65535,29293,0,[17],242,outlook
589,443,57713,3604761517,2103504120,8,0,24,23168,7721,0,[16],243,outlook
590,57713,443,2103504120,3604762922,8,0,16,65535,54356,0,[17],243,outlook
591,443,31100,2185185607,2366568690,8,0,24,23168,1510,0,[16],244,outlook
592,31100,443,2366568690,2185187012,8,0,16,65535,50872,0,[17],244,outlook
593,443,29796,945034530,2343564247,8,0,24,23168,14432,0,[16],245,outlook
594,29796,443,2343564247,945035935,8,0,16,65535,58905,0,[17],245,outlook
595,443,46276,3280027031,41584699,8,0,24,23168,49878,0,[16],246,outlook
596,46276,443,41584699,3280028436,8,0,16,65535,5789,0,[17],246,outlook
597,443,5647,1627383339,2165380485,8,0,24,23168,57302,0,[16],247,outlook
598,5647,443,2165380485,1627384744,8,0,16,65535,57800,0,[17],247,outlook
599,443,22751,1373420358,4175091828,8,0,24,23168,30389,0,[16],248,outlook
600,22751,443,4175091828,1373421763,8,0,16,65535,57354,0,[17],248,outlook
601,443,6127,3826940154,4267972484,8,0,24,23168,41655,0,[16],249,outlook
602,6127,443,4267972484,3826941559,8,0,16,65535,40471,0,[17],249,outlook
603,443,7393,4070287968,41229417,8,0,24,23168,49356,0,[16],250,outlook
604,7393,443,41229417,4070289373,8,0,16,65535,51046,0,[17],250,outlook
605,443,9839,1101511382,2166498792,8,0,24,23168,9502,0,[16],251,outlook
606,9839,443,2166498792,1101512787,8,0,16,65535,40938,0,[17],251,outlook
607,443,60718,3193796896,3939590308,8,0,24,23168,65133,0,[16],252,outlook
608,60718,443,3939590308,3193798301,8,0,16,65535,16123,0,[17],252,outlook
609,443,1627,1910411208,4256630225,8,0,24,23168,13215,0,[16],253,outlook
610,1627,443,4256630225,1910412613,8,0,16,65535,6723,0,[17],253,outlook
611,443,59013,3761479988,4032715276,8,0,24,23168,15182,0,[16],254,outlook
